,Text_ID,Word_ID,Word,Fixation_Duration,Default_Polarity,Sarcasm
44,601,45,just,77.42857142857143,1.0,No
45,601,46,doesn\'t,169.85714285714286,1.0,No
46,601,47,want,74.14285714285714,1.0,No
47,601,48,it,95.14285714285714,1.0,No
48,601,49,to,109.85714285714286,1.0,No
49,601,50,happen,62.857142857142854,1.0,No
50,601,51,(for,27.428571428571427,1.0,No
51,601,52,what,161.28571428571428,1.0,No
52,601,53,"reason,",192.0,1.0,No
53,601,54,i,0.0,1.0,No
54,601,55,can\'t,80.14285714285714,1.0,No
55,601,56,imagine).,42.57142857142857,1.0,No
0,602,1,Aspect--TV-Show,143.0,-1.0,No
1,602,2,This,215.57142857142858,-1.0,No
2,602,3,show,491.14285714285717,-1.0,No
3,602,4,flew,372.7142857142857,-1.0,No
4,602,5,too,227.85714285714286,-1.0,No
5,602,6,close,411.2857142857143,-1.0,No
6,602,7,to,91.85714285714286,-1.0,No
7,602,8,the,78.0,-1.0,No
8,602,9,sun,228.14285714285714,-1.0,No
9,602,10,and,116.71428571428571,-1.0,No
10,602,11,its,98.14285714285714,-1.0,No
11,602,12,wings,184.0,-1.0,No
12,602,13,have,219.0,-1.0,No
13,602,14,since,170.71428571428572,-1.0,No
14,602,15,fallen,274.0,-1.0,No
15,602,16,off.,73.0,-1.0,No
16,602,17,too,161.85714285714286,-1.0,No
17,602,18,many,303.57142857142856,-1.0,No
18,602,19,"dead,",258.57142857142856,-1.0,No
19,602,20,but,149.28571428571428,-1.0,No
20,602,21,is,0.0,-1.0,No
21,602,22,he/she,475.0,-1.0,No
22,602,23,really,432.14285714285717,-1.0,No
23,602,24,plot,166.85714285714286,-1.0,No
24,602,25,lines.,145.57142857142858,-1.0,No
25,602,26,and,25.571428571428573,-1.0,No
26,602,27,they,285.85714285714283,-1.0,No
27,602,28,are,101.0,-1.0,No
28,602,29,too,189.28571428571428,-1.0,No
29,602,30,hot,69.28571428571429,-1.0,No
30,602,31,and,64.28571428571429,-1.0,No
31,602,32,cold,123.28571428571429,-1.0,No
32,602,33,with,118.42857142857143,-1.0,No
33,602,34,the,53.857142857142854,-1.0,No
34,602,35,quasi-da,242.85714285714286,-1.0,No
35,602,36,vinci,152.0,-1.0,No
36,602,37,plot,79.0,-1.0,No
37,602,38,line.,163.85714285714286,-1.0,No
38,602,39,either,107.28571428571429,-1.0,No
39,602,40,go,54.285714285714285,-1.0,No
40,602,41,with,192.14285714285714,-1.0,No
41,602,42,it,153.42857142857142,-1.0,No
42,602,43,or,58.714285714285715,-1.0,No
43,602,44,not.,53.142857142857146,-1.0,No
44,602,45,watch,547.4285714285714,-1.0,No
45,602,46,lost.,384.2857142857143,-1.0,No
46,602,47,it\'s,276.42857142857144,-1.0,No
47,602,48,better.,340.42857142857144,-1.0,No
0,603,1,Aspect--TV-Show,138.57142857142858,1.0,No
1,603,2,Hugh,480.57142857142856,1.0,No
2,603,3,laurie,357.42857142857144,1.0,No
3,603,4,is,62.142857142857146,1.0,No
4,603,5,to,311.57142857142856,1.0,No
5,603,6,good!!!,169.57142857142858,1.0,No
6,603,7,tumbs,453.2857142857143,1.0,No
7,603,8,up,115.42857142857143,1.0,No
8,603,9,to,168.71428571428572,1.0,No
9,603,10,the,251.42857142857142,1.0,No
10,603,11,writers^^,272.7142857142857,1.0,No
11,603,12,u,68.42857142857143,1.0,No
12,603,13,guys,332.57142857142856,1.0,No
13,603,14,no,174.71428571428572,1.0,No
14,603,15,how,346.42857142857144,1.0,No
15,603,16,to,283.2857142857143,1.0,No
16,603,17,use,244.71428571428572,1.0,No
17,603,18,sarcasum,549.8571428571429,1.0,No
18,603,19,and,34.0,1.0,No
19,603,20,use,283.0,1.0,No
20,603,21,it,102.71428571428571,1.0,No
21,603,22,well!,378.85714285714283,1.0,No
0,604,1,Aspect--TV-Show,64.57142857142857,-1.0,No
1,604,2,Crap,448.7142857142857,-1.0,No
2,604,3,soap,309.2857142857143,-1.0,No
3,604,4,that,101.14285714285714,-1.0,No
4,604,5,poorly,225.85714285714286,-1.0,No
5,604,6,portrays,253.71428571428572,-1.0,No
6,604,7,stuck,176.57142857142858,-1.0,No
7,604,8,up,28.714285714285715,-1.0,No
8,604,9,white,268.57142857142856,-1.0,No
9,604,10,prissy,191.42857142857142,-1.0,No
10,604,11,teens,147.57142857142858,-1.0,No
11,604,12,in,0.0,-1.0,No
12,604,13,newport.,171.85714285714286,-1.0,No
13,604,14,we,20.428571428571427,-1.0,No
14,604,15,are,108.85714285714286,-1.0,No
15,604,16,not,82.71428571428571,-1.0,No
16,604,17,like,49.857142857142854,-1.0,No
17,604,18,that.,40.0,-1.0,No
18,604,19,all,0.0,-1.0,No
19,604,20,fox,206.85714285714286,-1.0,No
20,604,21,drama,145.14285714285714,-1.0,No
21,604,22,soaps,292.14285714285717,-1.0,No
22,604,23,suck.,9.571428571428571,-1.0,No
0,605,1,Aspect--TV-Show,105.42857142857143,1.0,No
1,605,2,This,219.42857142857142,1.0,No
2,605,3,show,337.85714285714283,1.0,No
3,605,4,is,125.0,1.0,No
4,605,5,the,80.28571428571429,1.0,No
5,605,6,best,117.71428571428571,1.0,No
6,605,7,legal,325.42857142857144,1.0,No
7,605,8,show,327.42857142857144,1.0,No
8,605,9,in,30.285714285714285,1.0,No
9,605,10,years.,183.71428571428572,1.0,No
10,605,11,the,18.571428571428573,1.0,No
11,605,12,cast,288.7142857142857,1.0,No
12,605,13,is,49.42857142857143,1.0,No
13,605,14,"amazing,",240.28571428571428,1.0,No
14,605,15,the,62.714285714285715,1.0,No
15,605,16,storylines,304.14285714285717,1.0,No
16,605,17,are,0.0,1.0,No
17,605,18,well-crafted,313.14285714285717,1.0,No
18,605,19,&,17.714285714285715,1.0,No
19,605,20,believable.,173.42857142857142,1.0,No
20,605,21,my,0.0,1.0,No
21,605,22,wife,219.85714285714286,1.0,No
22,605,23,and,117.28571428571429,1.0,No
23,605,24,i,38.0,1.0,No
24,605,25,haven\'t,168.14285714285714,1.0,No
25,605,26,missed,89.71428571428571,1.0,No
26,605,27,an,0.0,1.0,No
27,605,28,episode,135.28571428571428,1.0,No
28,605,29,yet,70.28571428571429,1.0,No
29,605,30,(even,70.85714285714286,1.0,No
30,605,31,though,139.0,1.0,No
31,605,32,it\'s,51.714285714285715,1.0,No
32,605,33,constantly,240.71428571428572,1.0,No
33,605,34,moving).,177.42857142857142,1.0,No
0,606,1,Aspect--TV-Show,55.857142857142854,-1.0,No
1,606,2,Terrible,428.57142857142856,-1.0,No
2,606,3,ending,340.14285714285717,-1.0,No
3,606,4,for,137.14285714285714,-1.0,No
4,606,5,this,200.42857142857142,-1.0,No
5,606,6,years,206.71428571428572,-1.0,No
6,606,7,show!!,180.14285714285714,-1.0,No
7,606,8,may,217.0,-1.0,No
8,606,9,not,194.42857142857142,-1.0,No
9,606,10,watch,244.85714285714286,-1.0,No
10,606,11,again...,141.85714285714286,-1.0,No
11,606,12,too,24.428571428571427,-1.0,No
12,606,13,negative!,329.85714285714283,-1.0,No
0,607,1,Aspect--TV-Show,217.0,1.0,No
1,607,2,Finally,368.3333333333333,1.0,No
2,607,3,a,26.666666666666668,1.0,No
3,607,4,new,294.1666666666667,1.0,No
4,607,5,idea,154.5,1.0,No
5,607,6,for,153.16666666666666,1.0,No
6,607,7,a,123.33333333333333,1.0,No
7,607,8,tv,74.5,1.0,No
8,607,9,"show,",101.66666666666667,1.0,No
9,607,10,there,242.66666666666666,1.0,No
10,607,11,still,257.6666666666667,1.0,No
11,607,12,is,122.0,1.0,No
12,607,13,a,114.16666666666667,1.0,No
13,607,14,little,256.6666666666667,1.0,No
14,607,15,creativity,258.5,1.0,No
15,607,16,left,156.5,1.0,No
16,607,17,in,47.0,1.0,No
17,607,18,the,294.0,1.0,No
18,607,19,world,92.0,1.0,No
0,608,1,Aspect--TV-Show,134.0,-1.0,No
1,608,2,The,66.71428571428571,-1.0,No
2,608,3,show,310.0,-1.0,No
3,608,4,just,315.42857142857144,-1.0,No
4,608,5,isnt,292.2857142857143,-1.0,No
5,608,6,funny,128.71428571428572,-1.0,No
6,608,7,and,309.2857142857143,-1.0,No
7,608,8,the,88.28571428571429,-1.0,No
8,608,9,actors,180.71428571428572,-1.0,No
9,608,10,arent,336.14285714285717,-1.0,No
10,608,11,that,215.28571428571428,-1.0,No
11,608,12,good,82.85714285714286,-1.0,No
0,609,1,Aspect--TV-Show,168.66666666666666,1.0,No
1,609,2,Very,360.3333333333333,1.0,No
2,609,3,funny,320.5,1.0,No
3,609,4,-,121.83333333333333,1.0,No
4,609,5,ranks,465.5,1.0,No
5,609,6,up,193.66666666666666,1.0,No
6,609,7,there,506.0,1.0,No
7,609,8,with,329.3333333333333,1.0,No
8,609,9,other,215.83333333333334,1.0,No
9,609,10,current,332.0,1.0,No
10,609,11,shows,201.5,1.0,No
11,609,12,such,219.66666666666666,1.0,No
12,609,13,as,160.0,1.0,No
13,609,14,a,40.166666666666664,1.0,No
14,609,15,the,128.5,1.0,No
15,609,16,"simpsons,",235.33333333333334,1.0,No
16,609,17,arrested,285.0,1.0,No
17,609,18,"devolpment,",363.5,1.0,No
18,609,19,and,97.83333333333333,1.0,No
19,609,20,scrubs,249.66666666666666,1.0,No
0,610,1,Aspect--TV-Show,232.0,1.0,No
1,610,2,Great,670.1428571428571,1.0,No
2,610,3,show.,442.85714285714283,1.0,No
3,610,4,meredith,486.2857142857143,1.0,No
4,610,5,is,15.714285714285714,1.0,No
5,610,6,the,176.28571428571428,1.0,No
6,610,7,only,122.0,1.0,No
7,610,8,weak,253.42857142857142,1.0,No
8,610,9,link.,122.0,1.0,No
9,610,10,even,173.28571428571428,1.0,No
10,610,11,though,187.14285714285714,1.0,No
11,610,12,she,130.57142857142858,1.0,No
12,610,13,has,106.28571428571429,1.0,No
13,610,14,a,62.142857142857146,1.0,No
14,610,15,medical,164.28571428571428,1.0,No
15,610,16,"degree,",109.28571428571429,1.0,No
16,610,17,i,51.285714285714285,1.0,No
17,610,18,think,116.85714285714286,1.0,No
18,610,19,she,74.85714285714286,1.0,No
19,610,20,may,145.28571428571428,1.0,No
20,610,21,actually,251.28571428571428,1.0,No
21,610,22,be,21.0,1.0,No
22,610,23,simple-minded.,419.7142857142857,1.0,No
23,610,24,"fortunately,",298.14285714285717,1.0,No
24,610,25,the,89.57142857142857,1.0,No
25,610,26,rest,217.57142857142858,1.0,No
26,610,27,of,41.857142857142854,1.0,No
27,610,28,the,82.42857142857143,1.0,No
28,610,29,characters,323.42857142857144,1.0,No
29,610,30,are,28.0,1.0,No
30,610,31,more,287.2857142857143,1.0,No
31,610,32,than,141.14285714285714,1.0,No
32,610,33,strong,290.2857142857143,1.0,No
33,610,34,enough,297.2857142857143,1.0,No
34,610,35,to,59.0,1.0,No
35,610,36,carry,273.85714285714283,1.0,No
36,610,37,the,108.0,1.0,No
37,610,38,series.,164.28571428571428,1.0,No
0,611,1,Aspect--TV-Show,111.57142857142857,-1.0,No
1,611,2,"Vapid,",506.85714285714283,-1.0,No
2,611,3,"mindless,",500.42857142857144,-1.0,No
3,611,4,numbing.,323.57142857142856,-1.0,No
4,611,5,"yes,",166.57142857142858,-1.0,No
5,611,6,there,199.0,-1.0,No
6,611,7,are,80.85714285714286,-1.0,No
7,611,8,some,201.42857142857142,-1.0,No
8,611,9,good,146.42857142857142,-1.0,No
9,611,10,looking,147.71428571428572,-1.0,No
10,611,11,women,159.28571428571428,-1.0,No
11,611,12,and,57.857142857142854,-1.0,No
12,611,13,"men,",87.28571428571429,-1.0,No
13,611,14,the,87.0,-1.0,No
14,611,15,music,252.57142857142858,-1.0,No
15,611,16,is,18.428571428571427,-1.0,No
16,611,17,good,150.85714285714286,-1.0,No
17,611,18,and,77.85714285714286,-1.0,No
18,611,19,the,0.0,-1.0,No
19,611,20,photography,294.7142857142857,-1.0,No
20,611,21,is,29.0,-1.0,No
21,611,22,flashy.,209.14285714285714,-1.0,No
22,611,23,but,139.85714285714286,-1.0,No
23,611,24,the,87.42857142857143,-1.0,No
24,611,25,stories,135.85714285714286,-1.0,No
25,611,26,never,105.0,-1.0,No
26,611,27,get,118.71428571428571,-1.0,No
27,611,28,beyond,169.42857142857142,-1.0,No
28,611,29,who\'s,104.0,-1.0,No
29,611,30,screwing,189.0,-1.0,No
30,611,31,who,119.71428571428571,-1.0,No
31,611,32,(literally,132.42857142857142,-1.0,No
32,611,33,and,75.0,-1.0,No
33,611,34,figuratively).,89.42857142857143,-1.0,No
34,611,35,there\'s,124.28571428571429,-1.0,No
35,611,36,no,57.57142857142857,-1.0,No
36,611,37,"originality,",193.0,-1.0,No
37,611,38,no,21.0,-1.0,No
38,611,39,"depth,",174.0,-1.0,No
39,611,40,and,29.285714285714285,-1.0,No
40,611,41,nothing,70.42857142857143,-1.0,No
41,611,42,to,47.42857142857143,-1.0,No
42,611,43,hold,24.857142857142858,-1.0,No
43,611,44,your,23.0,-1.0,No
44,611,45,interest.,66.71428571428571,-1.0,No
45,611,46,don\'t,0.0,-1.0,No
46,611,47,waste,117.28571428571429,-1.0,No
47,611,48,your,43.285714285714285,-1.0,No
48,611,49,time,70.42857142857143,-1.0,No
49,611,50,on,0.0,-1.0,No
50,611,51,this,84.28571428571429,-1.0,No
51,611,52,dreck.,33.0,-1.0,No
0,612,1,Aspect--TV-Show,336.2857142857143,1.0,No
1,612,2,Must,905.8571428571429,1.0,No
2,612,3,see,567.7142857142857,1.0,No
3,612,4,tv.,46.285714285714285,1.0,No
4,612,5,informative,596.0,1.0,No
5,612,6,as,134.28571428571428,1.0,No
6,612,7,well,263.14285714285717,1.0,No
7,612,8,as,75.0,1.0,No
8,612,9,funny.,130.14285714285714,1.0,No
9,612,10,in,129.57142857142858,1.0,No
10,612,11,my,84.57142857142857,1.0,No
11,612,12,opinion,164.85714285714286,1.0,No
12,612,13,if,0.0,1.0,No
13,612,14,there,254.0,1.0,No
14,612,15,is,78.85714285714286,1.0,No
15,612,16,a,27.571428571428573,1.0,No
16,612,17,week,261.14285714285717,1.0,No
17,612,18,point,242.0,1.0,No
18,612,19,it\'s,96.85714285714286,1.0,No
19,612,20,the,92.71428571428571,1.0,No
20,612,21,interviews.,277.0,1.0,No
21,612,22,sometimes,352.57142857142856,1.0,No
22,612,23,i,0.0,1.0,No
23,612,24,stop,124.42857142857143,1.0,No
24,612,25,watching,136.42857142857142,1.0,No
25,612,26,it,55.142857142857146,1.0,No
26,612,27,at,162.85714285714286,1.0,No
27,612,28,that,301.0,1.0,No
28,612,29,point,133.42857142857142,1.0,No
29,612,30,unless,276.0,1.0,No
30,612,31,it\'s,24.428571428571427,1.0,No
31,612,32,someone,232.42857142857142,1.0,No
32,612,33,important.,300.42857142857144,1.0,No
33,612,34,also,137.0,1.0,No
34,612,35,the,107.28571428571429,1.0,No
35,612,36,shows,228.57142857142858,1.0,No
36,612,37,a,0.0,1.0,No
37,612,38,little,170.71428571428572,1.0,No
38,612,39,weaker,271.85714285714283,1.0,No
39,612,40,without,240.28571428571428,1.0,No
40,612,41,stephen,191.42857142857142,1.0,No
41,612,42,"colbert,",66.0,1.0,No
42,612,43,his,60.142857142857146,1.0,No
43,612,44,new,384.14285714285717,1.0,No
44,612,45,show,161.85714285714286,1.0,No
45,612,46,is,115.0,1.0,No
46,612,47,"lame,",175.14285714285714,1.0,No
47,612,48,he,0.0,1.0,No
48,612,49,should,312.57142857142856,1.0,No
49,612,50,have,123.57142857142857,1.0,No
50,612,51,stayed,118.14285714285714,1.0,No
51,612,52,with,157.42857142857142,1.0,No
52,612,53,the,118.85714285714286,1.0,No
53,612,54,daily,70.0,1.0,No
54,612,55,show.,37.142857142857146,1.0,No
0,613,1,Aspect--TV-Show,257.2857142857143,-1.0,No
1,613,2,Give,322.42857142857144,-1.0,No
2,613,3,me,384.7142857142857,-1.0,No
3,613,4,a,143.0,-1.0,No
4,613,5,"break,",231.0,-1.0,No
5,613,6,if,140.14285714285714,-1.0,No
6,613,7,i,108.28571428571429,-1.0,No
7,613,8,was,622.5714285714286,-1.0,No
8,613,9,his,320.7142857142857,-1.0,No
9,613,10,wife,124.71428571428571,-1.0,No
10,613,11,i,112.14285714285714,-1.0,No
11,613,12,would,406.0,-1.0,No
12,613,13,have,287.7142857142857,-1.0,No
13,613,14,left,119.0,-1.0,No
14,613,15,him,225.42857142857142,-1.0,No
15,613,16,at,112.71428571428571,-1.0,No
16,613,17,the,226.71428571428572,-1.0,No
17,613,18,altar,241.28571428571428,-1.0,No
0,614,1,Aspect--TV-Show,38.142857142857146,1.0,No
1,614,2,It,0.0,1.0,No
2,614,3,was,233.71428571428572,1.0,No
3,614,4,amazing,306.42857142857144,1.0,No
4,614,5,to,27.142857142857142,1.0,No
5,614,6,realize,280.42857142857144,1.0,No
6,614,7,house,158.57142857142858,1.0,No
7,614,8,is,111.57142857142857,1.0,No
8,614,9,played,405.85714285714283,1.0,No
9,614,10,by,237.42857142857142,1.0,No
10,614,11,a,105.14285714285714,1.0,No
11,614,12,brit.,106.14285714285714,1.0,No
12,614,13,he,99.28571428571429,1.0,No
13,614,14,stays,278.0,1.0,No
14,614,15,in,18.714285714285715,1.0,No
15,614,16,"charector,",333.57142857142856,1.0,No
16,614,17,and,0.0,1.0,No
17,614,18,although,402.7142857142857,1.0,No
18,614,19,i,95.57142857142857,1.0,No
19,614,20,love,58.857142857142854,1.0,No
20,614,21,the,0.0,1.0,No
21,614,22,nasty,196.0,1.0,No
22,614,23,"guy,",42.142857142857146,1.0,No
23,614,24,i\'d,55.42857142857143,1.0,No
24,614,25,hate,168.28571428571428,1.0,No
25,614,26,to,137.42857142857142,1.0,No
26,614,27,find,211.85714285714286,1.0,No
27,614,28,i,37.0,1.0,No
28,614,29,had,177.71428571428572,1.0,No
29,614,30,a,77.0,1.0,No
30,614,31,doctor,170.14285714285714,1.0,No
31,614,32,with,84.42857142857143,1.0,No
32,614,33,that,177.14285714285714,1.0,No
33,614,34,personality.,137.0,1.0,No
34,614,35,the,0.0,1.0,No
35,614,36,show,176.85714285714286,1.0,No
36,614,37,is,23.714285714285715,1.0,No
37,614,38,fascinating,156.42857142857142,1.0,No
38,614,39,on,55.57142857142857,1.0,No
39,614,40,a,0.0,1.0,No
40,614,41,diagnostic/investigative,426.42857142857144,1.0,No
41,614,42,level.,73.42857142857143,1.0,No
42,614,43,a,49.0,1.0,No
43,614,44,show,88.57142857142857,1.0,No
44,614,45,that,90.57142857142857,1.0,No
45,614,46,plays,99.14285714285714,1.0,No
46,614,47,up,76.85714285714286,1.0,No
47,614,48,to,25.142857142857142,1.0,No
48,614,49,the,80.14285714285714,1.0,No
49,614,50,audience,207.57142857142858,1.0,No
50,614,51,instead,155.57142857142858,1.0,No
51,614,52,of,32.285714285714285,1.0,No
52,614,53,down,304.7142857142857,1.0,No
53,614,54,to,52.857142857142854,1.0,No
54,614,55,them.,246.85714285714286,1.0,No
0,615,1,Aspect--TV-Show,233.85714285714286,1.0,No
1,615,2,This,184.85714285714286,1.0,No
2,615,3,show,385.0,1.0,No
3,615,4,is,102.85714285714286,1.0,No
4,615,5,funny,258.2857142857143,1.0,No
5,615,6,but,173.57142857142858,1.0,No
6,615,7,it,139.71428571428572,1.0,No
7,615,8,should,301.14285714285717,1.0,No
8,615,9,be,254.0,1.0,No
9,615,10,aired,330.7142857142857,1.0,No
10,615,11,no,244.0,1.0,No
11,615,12,earlier,555.2857142857143,1.0,No
12,615,13,than,368.14285714285717,1.0,No
13,615,14,9:30,590.8571428571429,1.0,No
14,615,15,est,551.1428571428571,1.0,No
0,616,1,Aspect--TV-Show,234.5,1.0,No
1,616,2,Best,277.3333333333333,1.0,No
2,616,3,new,276.1666666666667,1.0,No
3,616,4,show,353.3333333333333,1.0,No
4,616,5,this,155.33333333333334,1.0,No
5,616,6,"season,",249.83333333333334,1.0,No
6,616,7,only,269.8333333333333,1.0,No
7,616,8,one,206.16666666666666,1.0,No
8,616,9,worth,359.5,1.0,No
9,616,10,watching,210.83333333333334,1.0,No
0,617,1,Aspect--TV-Show,210.85714285714286,-1.0,No
1,617,2,This,125.85714285714286,-1.0,No
2,617,3,show,374.85714285714283,-1.0,No
3,617,4,has,242.14285714285714,-1.0,No
4,617,5,had,215.0,-1.0,No
5,617,6,many,242.57142857142858,-1.0,No
6,617,7,jump,193.42857142857142,-1.0,No
7,617,8,the,116.71428571428571,-1.0,No
8,617,9,shark,269.14285714285717,-1.0,No
9,617,10,moments.,205.57142857142858,-1.0,No
10,617,11,but,19.142857142857142,-1.0,No
11,617,12,when,225.0,-1.0,No
12,617,13,sam,172.57142857142858,-1.0,No
13,617,14,blew,241.0,-1.0,No
14,617,15,away,200.85714285714286,-1.0,No
15,617,16,her,93.14285714285714,-1.0,No
16,617,17,ex,107.28571428571429,-1.0,No
17,617,18,at,151.28571428571428,-1.0,No
18,617,19,the,49.142857142857146,-1.0,No
19,617,20,end,15.142857142857142,-1.0,No
20,617,21,of,177.28571428571428,-1.0,No
21,617,22,this,11.714285714285714,-1.0,No
22,617,23,year\'s,147.42857142857142,-1.0,No
23,617,24,season,181.71428571428572,-1.0,No
24,617,25,"premiere,",123.57142857142857,-1.0,No
25,617,26,i,0.0,-1.0,No
26,617,27,think,186.42857142857142,-1.0,No
27,617,28,the,74.42857142857143,-1.0,No
28,617,29,shark,187.57142857142858,-1.0,No
29,617,30,may,116.85714285714286,-1.0,No
30,617,31,have,78.71428571428571,-1.0,No
31,617,32,jumped,144.71428571428572,-1.0,No
32,617,33,out,145.14285714285714,-1.0,No
33,617,34,of,109.28571428571429,-1.0,No
34,617,35,the,0.0,-1.0,No
35,617,36,water,199.14285714285714,-1.0,No
36,617,37,and,10.285714285714286,-1.0,No
37,617,38,bit,36.42857142857143,-1.0,No
38,617,39,the,242.71428571428572,-1.0,No
39,617,40,series,278.14285714285717,-1.0,No
40,617,41,in,25.857142857142858,-1.0,No
41,617,42,the,207.14285714285714,-1.0,No
42,617,43,a**!,270.85714285714283,-1.0,No
43,617,44,and,92.57142857142857,-1.0,No
44,617,45,what\'s,216.0,-1.0,No
45,617,46,with,46.285714285714285,-1.0,No
46,617,47,the,57.857142857142854,-1.0,No
47,617,48,new,91.71428571428571,-1.0,No
48,617,49,theme,116.85714285714286,-1.0,No
49,617,50,music,78.14285714285714,-1.0,No
50,617,51,i,0.0,-1.0,No
51,617,52,could,141.71428571428572,-1.0,No
52,617,53,be,215.85714285714286,-1.0,No
53,617,54,in,30.0,-1.0,No
54,617,55,the,96.57142857142857,-1.0,No
55,617,56,garage,222.71428571428572,-1.0,No
56,617,57,and,78.14285714285714,-1.0,No
57,617,58,hear,92.42857142857143,-1.0,No
58,617,59,the,214.57142857142858,-1.0,No
59,617,60,old,50.57142857142857,-1.0,No
60,617,61,theme,250.28571428571428,-1.0,No
61,617,62,and,26.571428571428573,-1.0,No
62,617,63,know,221.85714285714286,-1.0,No
63,617,64,what,226.85714285714286,-1.0,No
64,617,65,time,276.85714285714283,-1.0,No
65,617,66,it,0.0,-1.0,No
66,617,67,was!,19.285714285714285,-1.0,No
0,618,1,Aspect--TV-Show,275.0,1.0,No
1,618,2,This,155.0,1.0,No
2,618,3,is,65.0,1.0,No
3,618,4,the,89.28571428571429,1.0,No
4,618,5,best,227.85714285714286,1.0,No
5,618,6,show,257.42857142857144,1.0,No
6,618,7,in,56.714285714285715,1.0,No
7,618,8,television!!,250.42857142857142,1.0,No
0,620,1,Aspect--TV-Show,197.5,-1.0,No
1,620,2,Much,593.0,-1.0,No
2,620,3,like,396.1666666666667,-1.0,No
3,620,4,rescue,692.6666666666666,-1.0,No
4,620,5,"me,",163.33333333333334,-1.0,No
5,620,6,this,292.8333333333333,-1.0,No
6,620,7,show,457.6666666666667,-1.0,No
7,620,8,presents,278.0,-1.0,No
8,620,9,a,57.666666666666664,-1.0,No
9,620,10,character,538.1666666666666,-1.0,No
10,620,11,that,105.33333333333333,-1.0,No
11,620,12,should,366.8333333333333,-1.0,No
12,620,13,for,126.66666666666667,-1.0,No
13,620,14,all,215.16666666666666,-1.0,No
14,620,15,reasons,445.0,-1.0,No
15,620,16,be,135.5,-1.0,No
16,620,17,disliked,333.8333333333333,-1.0,No
17,620,18,-,0.0,-1.0,No
18,620,19,yet,228.83333333333334,-1.0,No
19,620,20,he,306.8333333333333,-1.0,No
20,620,21,is,203.16666666666666,-1.0,No
21,620,22,sympathetic.,392.0,-1.0,No
0,621,1,Aspect--TV-Show,106.0,-1.0,No
1,621,2,After,309.8333333333333,-1.0,No
2,621,3,one,220.16666666666666,-1.0,No
3,621,4,"season,",238.83333333333334,-1.0,No
4,621,5,it\'s,262.3333333333333,-1.0,No
5,621,6,already,288.8333333333333,-1.0,No
6,621,7,jumped,328.3333333333333,-1.0,No
7,621,8,the,80.5,-1.0,No
8,621,9,shark.,167.83333333333334,-1.0,No
9,621,10,mystery,326.8333333333333,-1.0,No
10,621,11,upon,191.33333333333334,-1.0,No
11,621,12,mystery,201.5,-1.0,No
12,621,13,upon,94.16666666666667,-1.0,No
13,621,14,weird,143.0,-1.0,No
14,621,15,happening,337.5,-1.0,No
15,621,16,upon,168.66666666666666,-1.0,No
16,621,17,bizarre,150.16666666666666,-1.0,No
17,621,18,occurrance,335.6666666666667,-1.0,No
18,621,19,upon,92.5,-1.0,No
19,621,20,.,0.0,-1.0,No
20,621,21,.,59.5,-1.0,No
21,621,22,.,34.666666666666664,-1.0,No
22,621,23,i,0.0,-1.0,No
23,621,24,can\'t,198.83333333333334,-1.0,No
24,621,25,get,104.83333333333333,-1.0,No
25,621,26,myself,187.16666666666666,-1.0,No
26,621,27,to,0.0,-1.0,No
27,621,28,care,240.83333333333334,-1.0,No
28,621,29,anymore.,241.16666666666666,-1.0,No
29,621,30,and,84.0,-1.0,No
30,621,31,the,101.33333333333333,-1.0,No
31,621,32,characters,185.0,-1.0,No
32,621,33,are,32.333333333333336,-1.0,No
33,621,34,just,104.83333333333333,-1.0,No
34,621,35,profoundly,200.33333333333334,-1.0,No
35,621,36,dumb,216.5,-1.0,No
36,621,37,beyond,378.0,-1.0,No
37,621,38,belief.,82.0,-1.0,No
0,622,1,Aspect--TV-Show,203.57142857142858,1.0,No
1,622,2,Anybody,1580.0,1.0,No
2,622,3,who,373.14285714285717,1.0,No
3,622,4,saw,231.71428571428572,1.0,No
4,622,5,office,507.0,1.0,No
5,622,6,space,407.7142857142857,1.0,No
6,622,7,and,402.85714285714283,1.0,No
7,622,8,40,505.2857142857143,1.0,No
8,622,9,year,503.42857142857144,1.0,No
9,622,10,old,235.57142857142858,1.0,No
10,622,11,virgin,210.57142857142858,1.0,No
11,622,12,would,239.14285714285714,1.0,No
12,622,13,appreciate,279.85714285714283,1.0,No
13,622,14,this,296.42857142857144,1.0,No
14,622,15,hilarious,467.42857142857144,1.0,No
15,622,16,show.,258.42857142857144,1.0,No
0,623,1,Aspect--TV-Show,118.42857142857143,-1.0,No
1,623,2,This,188.28571428571428,-1.0,No
2,623,3,show,437.2857142857143,-1.0,No
3,623,4,is,169.0,-1.0,No
4,623,5,quite,368.14285714285717,-1.0,No
5,623,6,boring,591.5714285714286,-1.0,No
6,623,7,and,198.14285714285714,-1.0,No
7,623,8,irrelevant.,457.7142857142857,-1.0,No
0,624,1,Aspect--TV-Show,191.28571428571428,1.0,No
1,624,2,Great,438.0,1.0,No
2,624,3,acting,464.7142857142857,1.0,No
3,624,4,byt,371.2857142857143,1.0,No
4,624,5,the,272.85714285714283,1.0,No
5,624,6,dude,427.2857142857143,1.0,No
6,624,7,who,230.14285714285714,1.0,No
7,624,8,plays,333.0,1.0,No
8,624,9,house.,304.7142857142857,1.0,No
9,624,10,he,0.0,1.0,No
10,624,11,was,210.71428571428572,1.0,No
